header,index,a_x,a_y,a_z,g_x,g_y,g_z,timestamp
DATA,557,37,-16,2075,-5,-3,11,43236
DATA,558,37,-15,2082,-4,-4,10,43861
DATA,559,36,-14,2079,-5,-4,11,44486
DATA,560,36,-14,2073,-6,-4,11,45111
DATA,561,36,-15,2077,-5,-4,11,45736
DATA,562,39,-15,2082,-5,-4,10,46361
DATA,563,34,-16,2072,-6,-3,11,46986
DATA,564,36,-14,2074,-5,-4,11,47611
DATA,565,38,-11,2081,-4,-4,11,48236
DATA,566,36,-13,2077,-5,-3,9,48861
DATA,567,36,-16,2072,-6,-4,11,49486
DATA,568,36,-17,2076,-5,-4,9,50111
DATA,569,39,-14,2078,-5,-4,10,50736
DATA,570,35,-15,2074,-6,-3,10,51361
DATA,571,37,-14,2074,-5,-4,9,51986
DATA,572,37,-11,2079,-4,-3,10,52611
DATA,573,36,-15,2076,-7,-4,11,53236
DATA,574,34,-14,2069,-6,-4,9,53861
DATA,575,36,-14,2078,-4,-4,10,54486
DATA,576,34,-14,2078,-5,-5,11,55111
DATA,577,36,-13,2071,-6,-4,10,55736
DATA,578,36,-16,2074,-5,-4,12,56361
DATA,579,38,-14,2080,-5,-3,10,56986
DATA,580,37,-15,2071,-6,-3,9,57611
DATA,581,35,-16,2069,-5,-4,12,58236
DATA,582,40,-16,2078,-5,-4,11,58861
DATA,583,35,-15,2079,-7,-4,11,59486
DATA,584,37,-15,2072,-7,-4,9,60111
DATA,585,35,-15,2074,-5,-4,9,60736
DATA,586,35,-16,2079,-5,-4,11,61361
DATA,587,35,-15,2077,-5,-4,9,61986
DATA,588,35,-15,2069,-5,-5,10,62611
DATA,589,36,-14,2080,-5,-3,10,63236
DATA,590,37,-14,2081,-5,-3,9,63861
DATA,591,36,-16,2071,-6,-4,11,64486
DATA,592,39,-15,2077,-5,-4,10,65111
DATA,593,38,-15,2082,-6,-4,10,200
DATA,594,36,-14,2071,-6,-3,10,825
DATA,595,35,-14,2073,-5,-3,11,1450
DATA,596,37,-15,2080,-5,-4,10,2075
DATA,597,35,-13,2079,-5,-4,11,2700
DATA,598,35,-13,2074,-5,-3,11,3325
DATA,599,38,-15,2077,-5,-4,10,3950
DATA,600,39,-12,2082,-5,-4,12,4575
DATA,601,36,-14,2074,-6,-3,9,5200
DATA,602,36,-16,2074,-5,-4,11,5825
DATA,603,37,-14,2082,-5,-2,11,6450
DATA,604,36,-15,2080,-5,-3,9,7075
DATA,605,33,-14,2074,-6,-4,10,7700
DATA,606,36,-14,2079,-5,-3,11,8325
DATA,607,38,-13,2080,-6,-3,10,8950
DATA,608,35,-14,2075,-6,-4,10,9575
DATA,609,35,-15,2076,-4,-4,10,10200
DATA,610,37,-13,2082,-4,-4,10,10825
DATA,611,37,-13,2079,-6,-4,9,11450
DATA,612,35,-17,2073,-5,-5,10,12075
DATA,613,34,-12,2078,-4,-4,9,12700
DATA,614,38,-12,2080,-6,-4,11,13325
DATA,615,37,-14,2075,-6,-3,10,13950
DATA,616,34,-17,2078,-5,-4,10,14575
DATA,617,36,-14,2081,-6,-3,10,15200
DATA,618,38,-15,2077,-6,-4,10,15825
DATA,619,35,-13,2077,-5,-4,10,16450
DATA,620,33,-14,2082,-4,-4,11,17075
DATA,621,36,-15,2082,-6,-4,9,17700
DATA,622,36,-13,2074,-6,-4,10,18325
DATA,623,37,-17,2079,-5,-4,11,18950
DATA,624,37,-17,2081,-5,-3,10,19575
DATA,625,35,-14,2077,-5,-4,11,20200
DATA,626,35,-15,2077,-5,-4,10,20825
DATA,627,36,-12,2081,-5,-4,11,21450
DATA,628,36,-13,2078,-6,-4,11,22075
DATA,629,34,-15,2073,-6,-4,9,22700
DATA,630,36,-14,2080,-4,-3,11,23325
DATA,631,34,-13,2080,-5,-3,12,23950
DATA,632,36,-16,2073,-6,-3,10,24575
DATA,633,36,-12,2076,-5,-4,10,25200
DATA,634,38,-15,2080,-6,-4,10,25825
DATA,635,35,-13,2078,-5,-4,11,26450
DATA,636,37,-13,2072,-5,-3,10,27075
DATA,637,35,-13,2082,-4,-4,11,27700
DATA,638,37,-14,2084,-5,-3,10,28325
DATA,639,36,-12,2073,-6,-3,10,28950
DATA,640,37,-14,2078,-5,-5,10,29575
DATA,641,37,-15,2083,-4,-4,10,30200
DATA,642,35,-15,2078,-6,-4,10,30825
DATA,643,34,-14,2073,-6,-4,9,31450
DATA,644,37,-15,2080,-5,-5,10,32075
DATA,645,36,-13,2080,-5,-4,10,32700
DATA,646,34,-13,2073,-5,-3,10,33325
DATA,647,35,-14,2077,-5,-3,11,33950
DATA,648,36,-14,2083,-5,-5,10,34575
DATA,649,35,-14,2075,-6,-3,9,35200
DATA,650,36,-16,2074,-5,-4,11,35825
DATA,651,36,-15,2082,-5,-5,10,36450
DATA,652,35,-18,2080,-6,-2,9,37075
DATA,653,36,-12,2072,-5,-5,10,37700
DATA,654,36,-15,2080,-5,-5,10,38325
DATA,655,36,-14,2083,-6,-4,10,38950
DATA,656,34,-16,2075,-6,-4,10,39575
DATA,657,36,-15,2076,-5,-4,10,40200
DATA,658,37,-14,2083,-5,-3,12,40825
DATA,659,35,-14,2078,-6,-4,11,41450
DATA,660,37,-16,2071,-6,-4,9,42075
DATA,661,38,-15,2079,-5,-4,12,42700
DATA,662,38,-13,2081,-4,-4,10,43325
DATA,663,34,-16,2072,-5,-4,10,43950
DATA,664,36,-13,2074,-4,-3,10,44575
DATA,665,38,-13,2082,-4,-3,10,45200
DATA,666,37,-13,2075,-6,-4,9,45825
DATA,667,35,-14,2071,-7,-4,10,46450
DATA,668,37,-16,2081,-5,-5,10,47075
DATA,669,37,-15,2082,-6,-3,11,47700
DATA,670,36,-14,2071,-6,-3,11,48325
DATA,671,37,-16,2075,-6,-4,11,48950
DATA,672,38,-14,2081,-6,-3,10,49575
DATA,673,36,-14,2075,-6,-3,11,50200
DATA,674,36,-13,2070,-5,-4,10,50825
DATA,675,36,-12,2075,-5,-5,10,51450
DATA,676,37,-12,2076,-6,-4,11,52075
DATA,677,35,-16,2070,-5,-3,10,52700
DATA,678,38,-14,2075,-5,-4,10,53325
DATA,679,37,-15,2079,-5,-4,10,53950
DATA,680,35,-15,2074,-6,-2,10,54575
DATA,681,35,-16,2070,-4,-3,10,55200
DATA,682,36,-16,2078,-4,-4,11,55825
DATA,683,36,-14,2079,-6,-4,12,56450
DATA,684,36,-16,2069,-5,-3,10,57075
DATA,685,37,-15,2074,-5,-4,10,57700
DATA,686,36,-13,2080,-6,-5,12,58325
DATA,687,34,-14,2073,-6,-3,9,58950
DATA,688,36,-17,2075,-6,-4,10,59575
DATA,689,38,-16,2079,-4,-4,10,60200
DATA,690,37,-16,2077,-6,-4,10,60825
DATA,691,35,-15,2072,-5,-4,10,61450
DATA,692,39,-16,2078,-5,-5,10,62075
DATA,693,37,-14,2081,-6,-3,10,62700
DATA,694,35,-15,2073,-6,-4,9,63325
DATA,695,36,-15,2077,-4,-3,11,63950
DATA,696,36,-12,2082,-4,-3,10,64575
DATA,697,35,-15,2078,-7,-4,10,65200
DATA,698,35,-14,2075,-5,-4,11,289
DATA,699,35,-15,2077,-5,-3,10,914
DATA,700,36,-13,2082,-5,-4,10,1539
DATA,701,36,-14,2075,-5,-4,11,2164
DATA,702,36,-14,2077,-5,-4,10,2789
DATA,703,37,-15,2084,-4,-5,11,3414
DATA,704,37,-15,2079,-6,-4,11,4039
DATA,705,36,-15,2076,-5,-4,12,4664
DATA,706,37,-15,2080,-4,-4,11,5289
DATA,707,35,-14,2084,-6,-4,10,5914
DATA,708,36,-13,2077,-6,-4,10,6539
DATA,709,35,-15,2079,-5,-5,11,7164
DATA,710,38,-14,2082,-5,-3,10,7789
DATA,711,37,-12,2076,-6,-5,11,8414
DATA,712,37,-14,2075,-5,-4,11,9039
DATA,713,36,-15,2084,-5,-3,9,9664
DATA,714,36,-13,2079,-5,-4,11,10289
DATA,715,36,-15,2077,-6,-4,10,10914
DATA,716,37,-15,2080,-5,-4,10,11539
DATA,717,37,-15,2080,-5,-3,11,12164
DATA,718,39,-12,2075,-6,-2,10,12789
DATA,719,37,-13,2074,-6,-4,11,13414
DATA,720,36,-15,2081,-5,-4,11,14039
DATA,721,35,-12,2078,-6,-3,10,14664
DATA,722,37,-16,2074,-5,-4,10,15289
DATA,723,39,-15,2079,-5,-3,11,15914
DATA,724,34,-14,2083,-5,-4,10,16539
DATA,725,34,-14,2073,-6,-4,11,17164
DATA,726,36,-12,2076,-5,-3,9,17789
DATA,727,37,-12,2086,-5,-3,11,18414
DATA,728,36,-14,2081,-5,-4,11,19039
DATA,729,36,-15,2072,-4,-4,9,19664
DATA,730,36,-13,2081,-5,-4,10,20289
DATA,731,37,-15,2082,-5,-4,10,20914
DATA,732,36,-15,2072,-6,-2,10,21539
DATA,733,35,-15,2074,-5,-4,10,22164
DATA,734,37,-16,2085,-5,-3,10,22789
DATA,735,36,-13,2075,-5,-3,10,23414
DATA,736,36,-13,2073,-5,-3,11,24039
DATA,737,38,-14,2083,-4,-4,11,24664
DATA,738,38,-14,2082,-6,-4,9,25289
DATA,739,37,-16,2072,-6,-4,11,25914
DATA,740,37,-14,2078,-5,-3,10,26539
DATA,741,37,-13,2084,-4,-4,12,27164
DATA,742,35,-14,2077,-5,-3,10,27789
DATA,743,37,-15,2072,-6,-4,11,28414
DATA,744,38,-15,2079,-5,-4,10,29039
DATA,745,37,-13,2083,-5,-4,11,29664
DATA,746,35,-15,2072,-7,-4,9,30289
DATA,747,38,-18,2079,-5,-4,10,30914
DATA,748,37,-13,2085,-5,-5,11,31539
DATA,749,37,-12,2077,-6,-3,9,32164
DATA,750,36,-13,2073,-5,-3,11,32789
DATA,751,37,-14,2083,-5,-4,9,33414
DATA,752,37,-14,2079,-5,-3,9,34039
DATA,753,33,-14,2071,-6,-3,10,34664
DATA,754,39,-13,2079,-4,-4,8,35289
DATA,755,39,-13,2083,-5,-3,11,35914
DATA,756,35,-13,2073,-6,-3,9,36539
DATA,757,34,-15,2075,-5,-4,11,37164
DATA,758,37,-14,2082,-5,-4,10,37789
DATA,759,38,-15,2078,-6,-4,11,38414
DATA,760,38,-14,2071,-5,-4,10,39039
DATA,761,39,-15,2077,-5,-3,10,39664
DATA,762,40,-16,2078,-5,-5,10,40289
DATA,763,36,-16,2073,-6,-3,9,40914
DATA,764,37,-15,2075,-5,-5,10,41539
DATA,765,36,-16,2080,-4,-3,9,42164
DATA,766,36,-15,2076,-6,-5,9,42789
DATA,767,35,-14,2071,-5,-4,11,43414
DATA,768,37,-13,2079,-5,-4,11,44039
DATA,769,36,-13,2079,-6,-4,12,44664
DATA,770,35,-15,2071,-5,-3,10,45289
DATA,771,36,-14,2073,-4,-3,10,45914
DATA,772,38,-16,2078,-5,-4,10,46539
DATA,773,35,-16,2077,-5,-4,10,47164
DATA,774,37,-14,2072,-5,-4,10,47789
DATA,775,36,-12,2077,-4,-3,12,48414
DATA,776,36,-15,2077,-6,-4,10,49039
DATA,777,36,-14,2071,-6,-3,8,49664
DATA,778,36,-17,2077,-4,-4,11,50289
DATA,779,36,-13,2075,-5,-4,10,50914
DATA,780,36,-13,2073,-6,-4,10,51539
DATA,781,38,-15,2075,-6,-3,10,52164
DATA,782,37,-15,2077,-5,-4,11,52789
DATA,783,37,-12,2075,-5,-4,10,53414
DATA,784,35,-15,2070,-6,-4,12,54039
DATA,785,37,-17,2078,-5,-4,11,54664
DATA,786,38,-13,2081,-5,-3,11,55289
DATA,787,38,-15,2074,-6,-4,11,55914
DATA,788,38,-16,2076,-6,-4,10,56539
DATA,789,37,-14,2079,-5,-4,12,57164
DATA,790,36,-12,2075,-6,-3,10,57789
DATA,791,34,-14,2075,-6,-4,9,58414
DATA,792,36,-15,2083,-5,-4,11,59039
DATA,793,35,-14,2080,-6,-5,11,59664
DATA,794,37,-13,2072,-6,-4,9,60289
DATA,795,37,-13,2076,-4,-3,11,60914
DATA,796,36,-12,2078,-5,-3,10,61539
DATA,797,36,-12,2077,-6,-4,12,62164
DATA,798,36,-15,2076,-5,-5,10,62789
DATA,799,38,-16,2080,-5,-4,10,63414
DATA,800,38,-14,2080,-5,-3,11,64039
DATA,801,36,-13,2075,-4,-4,11,64664
DATA,802,36,-14,2080,-4,-5,10,65289
DATA,803,36,-11,2082,-6,-4,10,378
DATA,804,38,-13,2076,-6,-3,10,1003
DATA,805,36,-15,2076,-6,-4,11,1628
DATA,806,37,-14,2083,-5,-4,10,2253
DATA,807,38,-15,2080,-6,-5,10,2878
DATA,808,36,-15,2074,-6,-3,11,3503
DATA,809,36,-14,2081,-5,-4,11,4128
DATA,810,39,-14,2083,-5,-3,10,4753
DATA,811,37,-15,2074,-5,-3,9,5378
DATA,812,35,-14,2074,-6,-3,11,6003
DATA,813,35,-12,2083,-5,-5,10,6628
DATA,814,36,-13,2079,-5,-3,10,7253
DATA,815,36,-13,2076,-5,-3,8,7878
DATA,816,37,-13,2079,-5,-3,11,8503
DATA,817,39,-12,2082,-5,-3,11,9128
DATA,818,35,-13,2074,-6,-4,9,9753
DATA,819,35,-16,2075,-5,-5,10,10378
DATA,820,35,-14,2081,-4,-4,11,11003
DATA,821,37,-13,2078,-6,-4,10,11628
DATA,822,35,-15,2075,-5,-4,10,12253
DATA,823,37,-17,2078,-4,-4,9,12878
DATA,824,39,-12,2081,-5,-5,10,13503
DATA,825,36,-14,2076,-5,-4,11,14128
DATA,826,35,-16,2077,-6,-4,11,14753
DATA,827,36,-13,2082,-6,-4,10,15378
DATA,828,37,-14,2077,-6,-3,10,16003
DATA,829,35,-13,2072,-4,-4,10,16628
DATA,830,37,-14,2079,-6,-4,11,17253
DATA,831,37,-14,2079,-6,-3,11,17878
DATA,832,35,-16,2078,-6,-4,12,18503
DATA,833,36,-15,2076,-5,-4,10,19128
DATA,834,38,-14,2083,-4,-4,10,19753
DATA,835,37,-14,2077,-6,-4,10,20378
DATA,836,35,-16,2075,-6,-3,10,21003
DATA,837,38,-14,2081,-5,-4,11,21628
DATA,838,38,-14,2081,-6,-4,9,22253
DATA,839,35,-14,2075,-5,-4,10,22878
DATA,840,37,-12,2079,-5,-4,10,23503
DATA,841,37,-15,2084,-5,-4,11,24128
DATA,842,37,-13,2075,-5,-4,11,24753
DATA,843,36,-15,2076,-5,-4,10,25378
DATA,844,36,-12,2081,-5,-4,10,26003
DATA,845,36,-14,2079,-6,-3,11,26628
DATA,846,35,-15,2075,-5,-3,9,27253
DATA,847,36,-14,2080,-5,-4,11,27878
DATA,848,39,-14,2082,-5,-2,12,28503
DATA,849,37,-12,2074,-6,-2,9,29128
DATA,850,38,-14,2076,-5,-5,11,29753
DATA,851,36,-13,2083,-4,-3,10,30378
DATA,852,35,-14,2077,-6,-4,11,31003
DATA,853,35,-15,2073,-7,-4,11,31628
DATA,854,37,-15,2079,-5,-3,11,32253
DATA,855,35,-15,2082,-5,-3,11,32878
DATA,856,35,-16,2077,-5,-3,11,33503
DATA,857,38,-14,2077,-5,-4,9,34128
DATA,858,37,-13,2080,-5,-5,10,34753
DATA,859,35,-16,2076,-6,-4,9,35378
DATA,860,37,-15,2076,-5,-4,9,36003
DATA,861,37,-14,2083,-4,-4,10,36628
DATA,862,37,-14,2079,-6,-4,10,37253
DATA,863,36,-14,2074,-7,-4,10,37878
DATA,864,36,-14,2078,-6,-4,11,38503
DATA,865,36,-14,2082,-5,-4,10,39128
DATA,866,35,-14,2071,-6,-4,9,39753
DATA,867,35,-14,2074,-5,-5,10,40378
DATA,868,36,-14,2080,-5,-4,10,41003
DATA,869,36,-14,2078,-6,-3,10,41628
DATA,870,34,-13,2074,-6,-4,10,42253
DATA,871,36,-14,2079,-5,-3,9,42878
DATA,872,38,-12,2079,-5,-4,10,43503
DATA,873,37,-14,2074,-5,-3,11,44128
DATA,874,35,-16,2071,-5,-4,9,44753
DATA,875,38,-16,2077,-5,-4,11,45378
DATA,876,36,-11,2076,-5,-3,10,46003
DATA,877,33,-13,2071,-5,-5,11,46628
DATA,878,38,-14,2078,-5,-5,10,47253
DATA,879,36,-12,2078,-5,-4,11,47878
DATA,880,35,-15,2072,-6,-3,10,48503
DATA,881,36,-15,2075,-5,-4,10,49128
DATA,882,36,-15,2080,-5,-4,12,49753
DATA,883,38,-14,2075,-5,-4,10,50378
DATA,884,36,-15,2071,-5,-4,10,51003
DATA,885,38,-14,2078,-5,-4,10,51628
DATA,886,39,-13,2080,-5,-4,11,52253
DATA,887,35,-14,2073,-5,-4,10,52878
DATA,888,35,-16,2074,-5,-4,10,53503
DATA,889,38,-14,2082,-5,-3,11,54128
DATA,890,35,-13,2078,-6,-4,10,54753
DATA,891,35,-16,2074,-5,-4,10,55378
DATA,892,35,-16,2080,-5,-4,11,56003
DATA,893,36,-16,2079,-6,-4,9,56628
DATA,894,35,-15,2070,-5,-3,9,57253
DATA,895,37,-15,2077,-5,-3,10,57878
DATA,896,37,-15,2083,-4,-3,9,58503
DATA,897,36,-16,2075,-6,-2,11,59128
DATA,898,36,-13,2075,-6,-3,10,59753
DATA,899,38,-14,2081,-5,-5,9,60378
DATA,900,35,-15,2081,-5,-4,11,61003
DATA,901,35,-15,2074,-5,-4,11,61628
DATA,902,37,-14,2079,-4,-4,9,62253
DATA,903,38,-14,2081,-6,-3,10,62878
DATA,904,38,-14,2077,-6,-2,9,63503
DATA,905,37,-16,2077,-5,-5,10,64128
DATA,906,38,-16,2081,-4,-5,11,64753
DATA,907,38,-15,2081,-5,-3,10,65378
DATA,908,37,-15,2075,-5,-3,11,467
DATA,909,37,-13,2081,-5,-4,10,1092
DATA,910,36,-13,2082,-5,-3,10,1717
DATA,911,36,-15,2075,-5,-3,12,2342
DATA,912,37,-13,2074,-4,-4,11,2967
DATA,913,36,-13,2083,-5,-4,10,3592
DATA,914,37,-13,2079,-6,-3,10,4217
DATA,915,36,-17,2073,-6,-4,11,4842
DATA,916,36,-15,2080,-5,-3,11,5467
DATA,917,36,-14,2082,-4,-4,10,6092
DATA,918,37,-13,2077,-6,-4,10,6717
DATA,919,34,-14,2080,-6,-4,11,7342
DATA,920,37,-15,2084,-5,-4,10,7967
DATA,921,36,-15,2079,-7,-3,10,8592
DATA,922,37,-15,2076,-6,-4,10,9217
DATA,923,36,-14,2082,-4,-3,11,9842
DATA,924,37,-14,2079,-4,-4,10,10467
DATA,925,35,-15,2075,-6,-4,10,11092
DATA,926,36,-13,2079,-5,-4,10,11717
DATA,927,35,-15,2082,-6,-4,11,12342
DATA,928,35,-15,2076,-6,-4,9,12967
DATA,929,36,-14,2075,-5,-4,10,13592
DATA,930,37,-15,2082,-4,-4,11,14217
DATA,931,38,-15,2080,-5,-5,10,14842
DATA,932,35,-15,2073,-6,-3,11,15467
DATA,933,35,-16,2082,-4,-3,10,16092
DATA,934,37,-14,2082,-5,-3,11,16717
DATA,935,37,-15,2076,-5,-4,10,17342
DATA,936,36,-16,2075,-5,-4,11,17967
DATA,937,38,-14,2081,-5,-5,9,18592
DATA,938,36,-12,2077,-6,-2,10,19217
DATA,939,35,-13,2075,-5,-4,11,19842
DATA,940,37,-13,2081,-4,-4,10,20467
DATA,941,38,-15,2081,-6,-3,10,21092
DATA,942,38,-12,2076,-6,-4,10,21717
DATA,943,35,-14,2078,-4,-4,9,22342
DATA,944,37,-14,2082,-5,-4,10,22967
DATA,945,38,-13,2080,-5,-3,10,23592
DATA,946,33,-14,2073,-5,-5,10,24217
DATA,947,37,-13,2080,-5,-5,11,24842
DATA,948,37,-14,2082,-6,-4,9,25467
DATA,949,37,-14,2073,-6,-4,10,26092
DATA,950,37,-14,2077,-5,-4,11,26717
DATA,951,37,-16,2084,-5,-4,10,27342
DATA,952,38,-16,2075,-5,-4,11,27967
DATA,953,34,-13,2072,-6,-4,11,28592
DATA,954,36,-15,2078,-5,-5,10,29217
DATA,955,36,-14,2080,-5,-4,11,29842
DATA,956,35,-13,2073,-5,-4,9,30467
DATA,957,37,-15,2078,-5,-4,11,31092
DATA,958,37,-14,2081,-5,-4,10,31717
DATA,959,36,-14,2073,-6,-3,11,32342
DATA,960,35,-15,2069,-6,-4,11,32967
DATA,961,37,-15,2079,-4,-4,12,33592
DATA,962,38,-13,2082,-5,-4,10,34217
DATA,963,33,-14,2074,-5,-4,10,34842
DATA,964,34,-15,2077,-5,-2,11,35467
DATA,965,36,-13,2080,-5,-4,9,36092
DATA,966,38,-13,2075,-6,-4,10,36717
DATA,967,37,-12,2071,-5,-4,12,37342
DATA,968,39,-14,2077,-5,-4,10,37967
DATA,969,39,-13,2075,-5,-4,10,38592
DATA,970,36,-17,2071,-6,-5,12,39217
DATA,971,38,-15,2074,-6,-5,11,39842
DATA,972,38,-14,2079,-6,-4,11,40467
DATA,973,36,-13,2072,-5,-2,10,41092
DATA,974,36,-15,2072,-6,-3,11,41717
DATA,975,36,-14,2076,-6,-4,11,42342
DATA,976,38,-15,2075,-6,-3,9,42967
DATA,977,35,-14,2068,-5,-4,9,43592
DATA,978,36,-14,2074,-4,-3,11,44217
DATA,979,35,-14,2077,-5,-3,11,44842
DATA,980,35,-15,2068,-6,-5,10,45467
DATA,981,34,-18,2072,-5,-4,11,46092
DATA,982,35,-17,2079,-5,-3,10,46717
DATA,983,35,-14,2077,-6,-3,11,47342
DATA,984,35,-15,2069,-6,-5,9,47967
DATA,985,38,-14,2078,-6,-3,9,48592
DATA,986,37,-13,2078,-6,-3,11,49217
DATA,987,37,-14,2071,-6,-4,11,49842
DATA,988,37,-15,2074,-4,-3,10,50467
DATA,989,37,-14,2081,-5,-3,11,51092
DATA,990,36,-14,2077,-5,-3,9,51717
DATA,991,36,-13,2073,-5,-3,9,52342
DATA,992,37,-13,2081,-4,-3,10,52967
DATA,993,37,-14,2079,-6,-4,9,53592
DATA,994,37,-15,2073,-6,-3,9,54217
DATA,995,35,-13,2077,-3,-5,10,54842
DATA,996,37,-14,2083,-5,-4,10,55467
DATA,997,36,-14,2076,-6,-4,11,56092
DATA,998,37,-14,2074,-5,-4,11,56717
DATA,999,35,-15,2080,-5,-5,9,57342
DATA,1000,37,-14,2079,-5,-5,12,57967
DATA,1001,37,-12,2074,-5,-4,9,58592
DATA,1002,37,-14,2076,-5,-4,9,59217
DATA,1003,37,-15,2081,-6,-3,9,59842
DATA,1004,36,-15,2075,-6,-3,10,60467
DATA,1005,34,-15,2075,-5,-4,11,61092
DATA,1006,37,-14,2081,-5,-3,10,61717
DATA,1007,38,-15,2076,-4,-3,10,62342
DATA,1008,36,-15,2077,-5,-3,9,62967
DATA,1009,36,-15,2082,-4,-3,10,63592
DATA,1010,38,-13,2079,-5,-3,10,64217
DATA,1011,34,-13,2073,-5,-3,10,64842
DATA,1012,37,-14,2073,-4,-3,10,65467
DATA,1013,36,-13,2081,-5,-3,10,556
DATA,1014,38,-14,2079,-6,-3,11,1181
DATA,1015,36,-14,2076,-5,-4,10,1806
DATA,1016,36,-15,2079,-6,-3,10,2431
DATA,1017,37,-12,2082,-5,-3,10,3056
DATA,1018,35,-13,2073,-6,-2,10,3681
DATA,1019,38,-15,2076,-5,-4,7,4306
DATA,1020,38,-14,2082,-5,-4,9,4931
DATA,1021,35,-15,2077,-5,-3,10,5556
DATA,1022,35,-18,2075,-5,-4,10,6181
DATA,1023,38,-16,2079,-5,-4,11,6806
DATA,1024,36,-13,2082,-5,-3,10,7431
DATA,1025,36,-14,2075,-5,-4,10,8056
DATA,1026,36,-15,2078,-5,-4,9,8681
DATA,1027,38,-14,2083,-5,-4,10,9306
DATA,1028,36,-13,2076,-6,-4,10,9931
DATA,1029,36,-15,2074,-5,-3,11,10556
DATA,1030,39,-15,2082,-5,-4,11,11181
DATA,1031,36,-13,2080,-5,-3,10,11806
DATA,1032,37,-15,2069,-6,-5,11,12431
DATA,1033,35,-16,2078,-5,-3,11,13056
DATA,1034,36,-14,2083,-5,-3,12,13681
DATA,1035,37,-14,2076,-6,-2,10,14306
DATA,1036,37,-15,2079,-4,-4,10,14931
DATA,1037,35,-14,2081,-4,-3,10,15556
DATA,1038,35,-14,2078,-6,-3,11,16181
DATA,1039,34,-13,2072,-6,-4,11,16806
DATA,1040,38,-15,2081,-5,-3,10,17431
DATA,1041,36,-14,2082,-5,-3,10,18056
DATA,1042,34,-16,2074,-5,-4,10,18681
DATA,1043,39,-15,2075,-5,-5,9,19306
DATA,1044,37,-15,2081,-5,-4,9,19931
DATA,1045,36,-15,2079,-5,-4,11,20556
DATA,1046,36,-13,2073,-5,-4,10,21181
DATA,1047,37,-14,2079,-5,-4,9,21806
DATA,1048,36,-14,2081,-5,-4,9,22431
DATA,1049,35,-15,2073,-6,-4,11,23056
DATA,1050,35,-17,2077,-5,-5,11,23681
DATA,1051,38,-14,2081,-5,-4,8,24306
DATA,1052,35,-14,2078,-5,-4,11,24931
DATA,1053,37,-14,2073,-5,-5,11,25556
DATA,1054,36,-17,2079,-5,-4,11,26181
DATA,1055,36,-14,2082,-6,-4,9,26806
DATA,1056,36,-14,2072,-5,-3,10,27431
DATA,1057,36,-15,2075,-5,-4,10,28056
DATA,1058,37,-13,2082,-5,-4,11,28681
DATA,1059,37,-13,2077,-6,-5,10,29306
DATA,1060,38,-14,2075,-4,-4,11,29931
DATA,1061,36,-15,2082,-5,-4,10,30556
DATA,1062,37,-12,2079,-6,-3,10,31181
DATA,1063,35,-16,2072,-6,-4,9,31806
DATA,1064,35,-15,2076,-5,-5,10,32431
DATA,1065,37,-15,2082,-5,-4,11,33056
DATA,1066,38,-13,2073,-6,-4,10,33681
DATA,1067,37,-15,2074,-5,-3,10,34306
DATA,1068,38,-13,2080,-5,-4,11,34931
DATA,1069,36,-16,2076,-5,-3,11,35556
DATA,1070,36,-15,2069,-4,-4,11,36181
DATA,1071,37,-15,2077,-4,-4,10,36806
DATA,1072,36,-13,2079,-5,-4,10,37431
DATA,1073,37,-13,2074,-5,-4,10,38056
DATA,1074,35,-15,2073,-5,-4,8,38681
DATA,1075,36,-13,2079,-5,-3,10,39306
DATA,1076,36,-13,2076,-5,-4,9,39931
DATA,1077,37,-15,2072,-6,-4,10,40556
DATA,1078,38,-13,2076,-5,-4,10,41181
DATA,1079,38,-12,2076,-6,-4,10,41806
DATA,1080,36,-16,2072,-6,-4,11,42431
DATA,1081,37,-16,2075,-5,-4,11,43056
DATA,1082,36,-17,2078,-5,-4,9,43681
DATA,1083,37,-15,2072,-6,-3,11,44306
DATA,1084,36,-14,2074,-5,-4,10,44931
DATA,1085,39,-14,2076,-5,-4,10,45556
DATA,1086,36,-15,2077,-6,-3,11,46181
DATA,1087,37,-15,2074,-5,-3,10,46806
DATA,1088,36,-14,2076,-4,-5,9,47431
DATA,1089,37,-14,2080,-5,-4,10,48056
DATA,1090,39,-14,2076,-6,-3,9,48681
DATA,1091,34,-14,2076,-5,-4,11,49306
DATA,1092,36,-16,2080,-4,-4,12,49931
DATA,1093,35,-16,2076,-5,-2,11,50556
DATA,1094,37,-14,2071,-5,-4,10,51181
DATA,1095,36,-15,2077,-4,-4,11,51806
DATA,1096,36,-15,2081,-5,-4,9,52431
DATA,1097,37,-13,2075,-6,-4,11,53056
DATA,1098,36,-16,2076,-5,-4,10,53681
DATA,1099,37,-13,2083,-4,-4,11,54306
DATA,1100,38,-14,2079,-6,-3,11,54931
DATA,1101,34,-17,2074,-5,-4,10,55556
DATA,1102,36,-16,2082,-6,-3,10,56181
DATA,1103,38,-14,2083,-6,-4,10,56806
DATA,1104,38,-13,2076,-5,-4,11,57431
DATA,1105,35,-13,2079,-5,-4,11,58056
DATA,1106,36,-17,2084,-4,-4,11,58681
DATA,1107,37,-11,2078,-6,-3,11,59306
DATA,1108,33,-15,2074,-5,-5,10,59931
DATA,1109,38,-12,2083,-4,-3,10,60556
DATA,1110,37,-15,2081,-5,-3,9,61181
